"tipo_vehiculo","anio_transferencia","mes_transferencia","provincia_transferencia","letra_provincia_transferencia","cantidad_transferencias","provincia_id"
"Maquinarias",2020,5,"Corrientes","W",3,"18"
"Maquinarias",2020,5,"Entre Ríos","E",26,"30"
"Maquinarias",2020,5,"Formosa","P",0,"34"
"Maquinarias",2020,5,"Jujuy","Y",1,"38"
"Maquinarias",2020,5,"La Pampa","L",4,"42"
"Maquinarias",2020,5,"La Rioja","F",0,"46"
"Maquinarias",2020,5,"Mendoza","M",6,"50"
"Maquinarias",2020,5,"Misiones","N",0,"54"
"Maquinarias",2020,5,"Neuquén","Q",0,"58"
"Maquinarias",2020,5,"Río Negro","R",3,"62"
"Maquinarias",2020,5,"Salta","A",0,"66"
"Maquinarias",2020,5,"San Juan","J",1,"70"
"Maquinarias",2020,5,"San Luis","D",0,"74"
"Maquinarias",2020,5,"Santa Cruz","Z",0,"78"
"Maquinarias",2020,5,"Santa Fe","S",111,"82"
"Maquinarias",2020,5,"Santiago del Estero","G",3,"86"
"Maquinarias",2020,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,5,"Tucumán","T",2,"90"
"Maquinarias",2020,6,"Buenos Aires","B",108,"06"
"Maquinarias",2020,6,"Catamarca","K",0,"10"
"Maquinarias",2020,6,"Chaco","H",8,"22"
"Maquinarias",2020,6,"Chubut","U",2,"26"
"Maquinarias",2020,6,"Ciudad Autónoma de Bs.As.","C",56,"02"
"Maquinarias",2020,6,"Córdoba","X",129,"14"
"Maquinarias",2020,6,"Corrientes","W",14,"18"
"Maquinarias",2020,6,"Entre Ríos","E",22,"30"
"Maquinarias",2020,6,"Formosa","P",1,"34"
"Maquinarias",2020,6,"Jujuy","Y",6,"38"
"Maquinarias",2020,6,"La Pampa","L",7,"42"
"Maquinarias",2020,6,"La Rioja","F",1,"46"
"Maquinarias",2020,6,"Mendoza","M",10,"50"
"Maquinarias",2020,6,"Misiones","N",1,"54"
"Maquinarias",2020,6,"Neuquén","Q",0,"58"
"Maquinarias",2020,6,"Río Negro","R",2,"62"
"Maquinarias",2020,6,"Salta","A",1,"66"
"Maquinarias",2020,6,"San Juan","J",2,"70"
"Maquinarias",2020,6,"San Luis","D",4,"74"
"Maquinarias",2020,6,"Santa Cruz","Z",0,"78"
"Maquinarias",2020,6,"Santa Fe","S",105,"82"
"Maquinarias",2020,6,"Santiago del Estero","G",1,"86"
"Maquinarias",2020,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,6,"Tucumán","T",5,"90"
"Maquinarias",2020,7,"Buenos Aires","B",119,"06"
"Maquinarias",2020,7,"Catamarca","K",0,"10"
"Maquinarias",2020,7,"Chaco","H",35,"22"
"Maquinarias",2020,7,"Chubut","U",2,"26"
"Maquinarias",2020,7,"Ciudad Autónoma de Bs.As.","C",69,"02"
"Maquinarias",2020,7,"Córdoba","X",156,"14"
"Maquinarias",2020,7,"Corrientes","W",7,"18"
"Maquinarias",2020,7,"Entre Ríos","E",35,"30"
"Maquinarias",2020,7,"Formosa","P",0,"34"
"Maquinarias",2020,7,"Jujuy","Y",0,"38"
"Maquinarias",2020,7,"La Pampa","L",7,"42"
"Maquinarias",2020,7,"La Rioja","F",1,"46"
"Maquinarias",2020,7,"Mendoza","M",32,"50"
"Maquinarias",2020,7,"Misiones","N",1,"54"
"Maquinarias",2020,7,"Neuquén","Q",3,"58"
"Maquinarias",2020,7,"Río Negro","R",0,"62"
"Maquinarias",2020,7,"Salta","A",2,"66"
"Maquinarias",2020,7,"San Juan","J",0,"70"
"Maquinarias",2020,7,"San Luis","D",6,"74"
"Maquinarias",2020,7,"Santa Cruz","Z",1,"78"
"Maquinarias",2020,7,"Santa Fe","S",128,"82"
"Maquinarias",2020,7,"Santiago del Estero","G",2,"86"
"Maquinarias",2020,7,"Tierra del Fuego","V",2,"94"
"Maquinarias",2020,7,"Tucumán","T",7,"90"
"Maquinarias",2020,8,"Buenos Aires","B",128,"06"
"Maquinarias",2020,8,"Catamarca","K",0,"10"
"Maquinarias",2020,8,"Chaco","H",27,"22"
"Maquinarias",2020,8,"Chubut","U",4,"26"
"Maquinarias",2020,8,"Ciudad Autónoma de Bs.As.","C",149,"02"
"Maquinarias",2020,8,"Córdoba","X",201,"14"
"Maquinarias",2020,8,"Corrientes","W",4,"18"
"Maquinarias",2020,8,"Entre Ríos","E",35,"30"
"Maquinarias",2020,8,"Formosa","P",1,"34"
"Maquinarias",2020,8,"Jujuy","Y",3,"38"
"Maquinarias",2020,8,"La Pampa","L",7,"42"
"Maquinarias",2020,8,"La Rioja","F",0,"46"
"Maquinarias",2020,8,"Mendoza","M",16,"50"
"Maquinarias",2020,8,"Misiones","N",1,"54"
"Maquinarias",2020,8,"Neuquén","Q",0,"58"
"Maquinarias",2020,8,"Río Negro","R",6,"62"
"Maquinarias",2020,8,"Salta","A",4,"66"
"Maquinarias",2020,8,"San Juan","J",0,"70"
"Maquinarias",2020,8,"San Luis","D",3,"74"
"Maquinarias",2020,8,"Santa Cruz","Z",0,"78"
"Maquinarias",2020,8,"Santa Fe","S",130,"82"
"Maquinarias",2020,8,"Santiago del Estero","G",1,"86"
"Maquinarias",2020,8,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,8,"Tucumán","T",5,"90"
"Maquinarias",2020,9,"Buenos Aires","B",168,"06"
"Maquinarias",2020,9,"Catamarca","K",0,"10"
"Maquinarias",2020,9,"Chaco","H",13,"22"
"Maquinarias",2020,9,"Chubut","U",4,"26"
"Maquinarias",2020,9,"Ciudad Autónoma de Bs.As.","C",241,"02"
"Maquinarias",2020,9,"Córdoba","X",223,"14"
"Maquinarias",2020,9,"Corrientes","W",12,"18"
"Maquinarias",2020,9,"Entre Ríos","E",38,"30"
"Maquinarias",2020,9,"Formosa","P",2,"34"
"Maquinarias",2020,9,"Jujuy","Y",1,"38"
"Maquinarias",2020,9,"La Pampa","L",16,"42"
"Maquinarias",2020,9,"La Rioja","F",0,"46"
"Maquinarias",2020,9,"Mendoza","M",37,"50"
"Maquinarias",2020,9,"Misiones","N",0,"54"
"Maquinarias",2020,9,"Neuquén","Q",2,"58"
"Maquinarias",2020,9,"Río Negro","R",4,"62"
"Maquinarias",2020,9,"Salta","A",1,"66"
"Maquinarias",2020,9,"San Juan","J",2,"70"
"Maquinarias",2020,9,"San Luis","D",1,"74"
"Maquinarias",2020,9,"Santa Cruz","Z",0,"78"
"Maquinarias",2020,9,"Santa Fe","S",141,"82"
"Maquinarias",2020,9,"Santiago del Estero","G",4,"86"
"Maquinarias",2020,9,"Tierra del Fuego","V",1,"94"
"Maquinarias",2020,9,"Tucumán","T",11,"90"
"Maquinarias",2020,10,"Buenos Aires","B",140,"06"
"Maquinarias",2020,10,"Catamarca","K",0,"10"
"Maquinarias",2020,10,"Chaco","H",12,"22"
"Maquinarias",2020,10,"Chubut","U",5,"26"
"Maquinarias",2020,10,"Ciudad Autónoma de Bs.As.","C",223,"02"
"Maquinarias",2020,10,"Córdoba","X",220,"14"
"Maquinarias",2020,10,"Corrientes","W",11,"18"
"Maquinarias",2020,10,"Entre Ríos","E",32,"30"
"Maquinarias",2020,10,"Formosa","P",2,"34"
"Maquinarias",2020,10,"Jujuy","Y",2,"38"
"Maquinarias",2020,10,"La Pampa","L",10,"42"
"Maquinarias",2020,10,"La Rioja","F",0,"46"
"Maquinarias",2020,10,"Mendoza","M",18,"50"
"Maquinarias",2020,10,"Misiones","N",0,"54"
"Maquinarias",2020,10,"Neuquén","Q",6,"58"
"Maquinarias",2020,10,"Río Negro","R",4,"62"
"Maquinarias",2020,10,"Salta","A",7,"66"
"Maquinarias",2020,10,"San Juan","J",1,"70"
"Maquinarias",2020,10,"San Luis","D",4,"74"
"Maquinarias",2020,10,"Santa Cruz","Z",1,"78"
"Maquinarias",2020,10,"Santa Fe","S",120,"82"
"Maquinarias",2020,10,"Santiago del Estero","G",5,"86"
"Maquinarias",2020,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,10,"Tucumán","T",7,"90"
"Maquinarias",2020,11,"Buenos Aires","B",157,"06"
"Maquinarias",2020,11,"Catamarca","K",3,"10"
"Maquinarias",2020,11,"Chaco","H",18,"22"
"Maquinarias",2020,11,"Chubut","U",7,"26"
"Maquinarias",2020,11,"Ciudad Autónoma de Bs.As.","C",192,"02"
"Maquinarias",2020,11,"Córdoba","X",226,"14"
"Maquinarias",2020,11,"Corrientes","W",1,"18"
"Maquinarias",2020,11,"Entre Ríos","E",36,"30"
"Maquinarias",2020,11,"Formosa","P",0,"34"
"Maquinarias",2020,11,"Jujuy","Y",3,"38"
"Maquinarias",2020,11,"La Pampa","L",20,"42"
"Maquinarias",2020,11,"La Rioja","F",1,"46"
"Maquinarias",2020,11,"Mendoza","M",23,"50"
"Maquinarias",2020,11,"Misiones","N",2,"54"
"Maquinarias",2020,11,"Neuquén","Q",9,"58"
"Maquinarias",2020,11,"Río Negro","R",2,"62"
"Maquinarias",2020,11,"Salta","A",2,"66"
"Maquinarias",2020,11,"San Juan","J",3,"70"
"Maquinarias",2020,11,"San Luis","D",4,"74"
"Maquinarias",2020,11,"Santa Cruz","Z",2,"78"
"Maquinarias",2020,11,"Santa Fe","S",137,"82"
"Maquinarias",2020,11,"Santiago del Estero","G",1,"86"
"Maquinarias",2020,11,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,11,"Tucumán","T",2,"90"
"Maquinarias",2020,12,"Buenos Aires","B",131,"06"
"Maquinarias",2020,12,"Catamarca","K",0,"10"
"Maquinarias",2020,12,"Chaco","H",7,"22"
"Maquinarias",2020,12,"Chubut","U",4,"26"
"Maquinarias",2020,12,"Ciudad Autónoma de Bs.As.","C",227,"02"
"Maquinarias",2020,12,"Córdoba","X",225,"14"
"Maquinarias",2020,12,"Corrientes","W",8,"18"
"Maquinarias",2020,12,"Entre Ríos","E",32,"30"
"Maquinarias",2020,12,"Formosa","P",3,"34"
"Maquinarias",2020,12,"Jujuy","Y",2,"38"
"Maquinarias",2020,12,"La Pampa","L",12,"42"
"Maquinarias",2020,12,"La Rioja","F",0,"46"
"Maquinarias",2020,12,"Mendoza","M",30,"50"
"Maquinarias",2020,12,"Misiones","N",0,"54"
"Maquinarias",2020,12,"Neuquén","Q",0,"58"
"Maquinarias",2020,12,"Río Negro","R",6,"62"
"Maquinarias",2020,12,"Salta","A",3,"66"
"Maquinarias",2020,12,"San Juan","J",2,"70"
"Maquinarias",2020,12,"San Luis","D",4,"74"
"Maquinarias",2020,12,"Santa Cruz","Z",1,"78"
"Maquinarias",2020,12,"Santa Fe","S",158,"82"
"Maquinarias",2020,12,"Santiago del Estero","G",5,"86"
"Maquinarias",2020,12,"Tierra del Fuego","V",3,"94"
"Maquinarias",2020,12,"Tucumán","T",9,"90"
"Maquinarias",2021,1,"Buenos Aires","B",115,"06"
"Maquinarias",2021,1,"Catamarca","K",0,"10"
"Maquinarias",2021,1,"Chaco","H",17,"22"
"Maquinarias",2021,1,"Chubut","U",5,"26"
"Maquinarias",2021,1,"Ciudad Autónoma de Bs.As.","C",251,"02"
"Maquinarias",2021,1,"Córdoba","X",223,"14"
"Maquinarias",2021,1,"Corrientes","W",5,"18"
"Maquinarias",2021,1,"Entre Ríos","E",28,"30"
"Maquinarias",2021,1,"Formosa","P",0,"34"
"Maquinarias",2021,1,"Jujuy","Y",0,"38"
"Maquinarias",2021,1,"La Pampa","L",12,"42"
"Maquinarias",2021,1,"La Rioja","F",0,"46"
"Maquinarias",2021,1,"Mendoza","M",16,"50"
"Maquinarias",2021,1,"Misiones","N",2,"54"
"Maquinarias",2021,1,"Neuquén","Q",9,"58"
"Maquinarias",2021,1,"Río Negro","R",0,"62"
"Maquinarias",2021,1,"Salta","A",3,"66"
"Maquinarias",2021,1,"San Juan","J",3,"70"
"Maquinarias",2021,1,"San Luis","D",0,"74"
"Maquinarias",2021,1,"Santa Cruz","Z",1,"78"
"Maquinarias",2021,1,"Santa Fe","S",140,"82"
"Maquinarias",2021,1,"Santiago del Estero","G",7,"86"
"Maquinarias",2021,1,"Tierra del Fuego","V",1,"94"
"Maquinarias",2021,1,"Tucumán","T",22,"90"
"Maquinarias",2021,2,"Buenos Aires","B",116,"06"
"Maquinarias",2021,2,"Catamarca","K",0,"10"
"Maquinarias",2021,2,"Chaco","H",21,"22"
"Maquinarias",2021,2,"Chubut","U",1,"26"
"Maquinarias",2021,2,"Ciudad Autónoma de Bs.As.","C",176,"02"
"Maquinarias",2021,2,"Córdoba","X",160,"14"
"Maquinarias",2021,2,"Corrientes","W",3,"18"
"Maquinarias",2021,2,"Entre Ríos","E",28,"30"
"Maquinarias",2021,2,"Formosa","P",0,"34"
"Maquinarias",2021,2,"Jujuy","Y",2,"38"
"Maquinarias",2021,2,"La Pampa","L",13,"42"
"Maquinarias",2021,2,"La Rioja","F",0,"46"
"Maquinarias",2021,2,"Mendoza","M",12,"50"
"Maquinarias",2021,2,"Misiones","N",0,"54"
"Maquinarias",2021,2,"Neuquén","Q",7,"58"
"Maquinarias",2021,2,"Río Negro","R",0,"62"
"Maquinarias",2021,2,"Salta","A",6,"66"
"Maquinarias",2021,2,"San Juan","J",0,"70"
"Maquinarias",2021,2,"San Luis","D",3,"74"
"Maquinarias",2021,2,"Santa Cruz","Z",1,"78"
"Maquinarias",2021,2,"Santa Fe","S",127,"82"
"Maquinarias",2021,2,"Santiago del Estero","G",3,"86"
"Maquinarias",2021,2,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,2,"Tucumán","T",4,"90"
"Maquinarias",2021,3,"Buenos Aires","B",170,"06"
"Maquinarias",2021,3,"Catamarca","K",0,"10"
"Maquinarias",2021,3,"Chaco","H",12,"22"
"Maquinarias",2021,3,"Chubut","U",5,"26"
"Maquinarias",2021,3,"Ciudad Autónoma de Bs.As.","C",203,"02"
"Maquinarias",2021,3,"Córdoba","X",233,"14"
"Maquinarias",2021,3,"Corrientes","W",10,"18"
"Maquinarias",2021,3,"Entre Ríos","E",28,"30"
"Maquinarias",2021,3,"Formosa","P",1,"34"
"Maquinarias",2021,3,"Jujuy","Y",11,"38"
"Maquinarias",2021,3,"La Pampa","L",15,"42"
"Maquinarias",2021,3,"La Rioja","F",0,"46"
"Maquinarias",2021,3,"Mendoza","M",15,"50"
"Maquinarias",2021,3,"Misiones","N",0,"54"
"Maquinarias",2021,3,"Neuquén","Q",7,"58"
"Maquinarias",2021,3,"Río Negro","R",3,"62"
"Maquinarias",2021,3,"Salta","A",7,"66"
"Maquinarias",2021,3,"San Juan","J",4,"70"
"Maquinarias",2021,3,"San Luis","D",5,"74"
"Maquinarias",2021,3,"Santa Cruz","Z",0,"78"
"Maquinarias",2021,3,"Santa Fe","S",136,"82"
"Maquinarias",2021,3,"Santiago del Estero","G",1,"86"
"Maquinarias",2021,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,3,"Tucumán","T",13,"90"
"Maquinarias",2021,4,"Buenos Aires","B",170,"06"
"Maquinarias",2021,4,"Catamarca","K",2,"10"
"Maquinarias",2021,4,"Chaco","H",14,"22"
"Maquinarias",2021,4,"Chubut","U",3,"26"
"Maquinarias",2021,4,"Ciudad Autónoma de Bs.As.","C",153,"02"
"Maquinarias",2021,4,"Córdoba","X",225,"14"
"Maquinarias",2021,4,"Corrientes","W",0,"18"
"Maquinarias",2021,4,"Entre Ríos","E",37,"30"
"Maquinarias",2021,4,"Formosa","P",2,"34"
"Maquinarias",2021,4,"Jujuy","Y",2,"38"
"Maquinarias",2021,4,"La Pampa","L",6,"42"
"Maquinarias",2021,4,"La Rioja","F",2,"46"
"Maquinarias",2021,4,"Mendoza","M",13,"50"
"Maquinarias",2021,4,"Misiones","N",1,"54"
"Maquinarias",2021,4,"Neuquén","Q",10,"58"
"Maquinarias",2021,4,"Río Negro","R",10,"62"
"Maquinarias",2021,4,"Salta","A",1,"66"
"Maquinarias",2021,4,"San Juan","J",5,"70"
"Maquinarias",2021,4,"San Luis","D",4,"74"
"Maquinarias",2021,4,"Santa Cruz","Z",1,"78"
"Maquinarias",2021,4,"Santa Fe","S",170,"82"
"Maquinarias",2021,4,"Santiago del Estero","G",5,"86"
"Maquinarias",2021,4,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,4,"Tucumán","T",18,"90"
"Maquinarias",2021,5,"Buenos Aires","B",114,"06"
"Maquinarias",2021,5,"Catamarca","K",0,"10"
"Maquinarias",2021,5,"Chaco","H",15,"22"
"Maquinarias",2021,5,"Chubut","U",5,"26"
"Maquinarias",2021,5,"Ciudad Autónoma de Bs.As.","C",184,"02"
"Maquinarias",2021,5,"Córdoba","X",142,"14"
"Maquinarias",2021,5,"Corrientes","W",2,"18"
"Maquinarias",2021,5,"Entre Ríos","E",19,"30"
"Maquinarias",2021,5,"Formosa","P",1,"34"
"Maquinarias",2021,5,"Jujuy","Y",1,"38"
"Maquinarias",2021,5,"La Pampa","L",10,"42"
"Maquinarias",2021,5,"La Rioja","F",4,"46"
"Maquinarias",2021,5,"Mendoza","M",10,"50"
"Maquinarias",2021,5,"Misiones","N",0,"54"
"Maquinarias",2021,5,"Neuquén","Q",5,"58"
"Maquinarias",2021,5,"Río Negro","R",6,"62"
"Maquinarias",2021,5,"Salta","A",1,"66"
"Maquinarias",2021,5,"San Juan","J",6,"70"
"Maquinarias",2021,5,"San Luis","D",6,"74"
"Maquinarias",2021,5,"Santa Cruz","Z",2,"78"
"Maquinarias",2021,5,"Santa Fe","S",105,"82"
"Maquinarias",2021,5,"Santiago del Estero","G",4,"86"
"Maquinarias",2021,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,5,"Tucumán","T",10,"90"
"Maquinarias",2021,6,"Buenos Aires","B",155,"06"
"Maquinarias",2021,6,"Catamarca","K",4,"10"
"Maquinarias",2021,6,"Chaco","H",13,"22"
"Maquinarias",2021,6,"Chubut","U",9,"26"
"Maquinarias",2021,6,"Ciudad Autónoma de Bs.As.","C",234,"02"
"Maquinarias",2021,6,"Córdoba","X",254,"14"
"Maquinarias",2021,6,"Corrientes","W",6,"18"
"Maquinarias",2021,6,"Entre Ríos","E",39,"30"
"Maquinarias",2021,6,"Formosa","P",1,"34"
"Maquinarias",2021,6,"Jujuy","Y",0,"38"
"Maquinarias",2021,6,"La Pampa","L",8,"42"
"Maquinarias",2021,6,"La Rioja","F",0,"46"
"Maquinarias",2021,6,"Mendoza","M",15,"50"
"Maquinarias",2021,6,"Misiones","N",3,"54"
"Maquinarias",2021,6,"Neuquén","Q",5,"58"
"Maquinarias",2021,6,"Río Negro","R",10,"62"
"Maquinarias",2021,6,"Salta","A",8,"66"
"Maquinarias",2021,6,"San Juan","J",10,"70"
"Maquinarias",2021,6,"San Luis","D",5,"74"
"Maquinarias",2021,6,"Santa Cruz","Z",1,"78"
"Maquinarias",2021,6,"Santa Fe","S",147,"82"
"Maquinarias",2021,6,"Santiago del Estero","G",3,"86"
"Maquinarias",2021,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,6,"Tucumán","T",11,"90"
"Maquinarias",2021,7,"Buenos Aires","B",160,"06"
"Maquinarias",2021,7,"Catamarca","K",1,"10"
"Maquinarias",2021,7,"Chaco","H",15,"22"
"Maquinarias",2021,7,"Chubut","U",1,"26"
"Maquinarias",2021,7,"Ciudad Autónoma de Bs.As.","C",150,"02"
"Maquinarias",2021,7,"Córdoba","X",223,"14"
"Maquinarias",2021,7,"Corrientes","W",2,"18"
"Maquinarias",2021,7,"Entre Ríos","E",37,"30"
"Maquinarias",2021,7,"Formosa","P",2,"34"
"Maquinarias",2021,7,"Jujuy","Y",3,"38"
"Maquinarias",2021,7,"La Pampa","L",13,"42"
"Maquinarias",2021,7,"La Rioja","F",0,"46"
"Maquinarias",2021,7,"Mendoza","M",21,"50"
"Maquinarias",2021,7,"Misiones","N",3,"54"
"Maquinarias",2021,7,"Neuquén","Q",11,"58"
"Maquinarias",2021,7,"Río Negro","R",6,"62"
"Maquinarias",2021,7,"Salta","A",1,"66"
"Maquinarias",2021,7,"San Juan","J",17,"70"
"Maquinarias",2021,7,"San Luis","D",8,"74"
"Maquinarias",2021,7,"Santa Cruz","Z",1,"78"
"Maquinarias",2021,7,"Santa Fe","S",165,"82"
"Maquinarias",2021,7,"Santiago del Estero","G",6,"86"
"Maquinarias",2021,7,"Tierra del Fuego","V",2,"94"
"Maquinarias",2021,7,"Tucumán","T",12,"90"
"Maquinarias",2021,8,"Buenos Aires","B",185,"06"
"Maquinarias",2021,8,"Catamarca","K",0,"10"
"Maquinarias",2021,8,"Chaco","H",9,"22"
"Maquinarias",2021,8,"Chubut","U",4,"26"
"Maquinarias",2021,8,"Ciudad Autónoma de Bs.As.","C",177,"02"
"Maquinarias",2021,8,"Córdoba","X",210,"14"
"Maquinarias",2021,8,"Corrientes","W",2,"18"
"Maquinarias",2021,8,"Entre Ríos","E",34,"30"
"Maquinarias",2021,8,"Formosa","P",0,"34"
"Maquinarias",2021,8,"Jujuy","Y",2,"38"
"Maquinarias",2021,8,"La Pampa","L",11,"42"
"Maquinarias",2021,8,"La Rioja","F",4,"46"
"Maquinarias",2021,8,"Mendoza","M",15,"50"
"Maquinarias",2021,8,"Misiones","N",2,"54"
"Maquinarias",2021,8,"Neuquén","Q",5,"58"
"Maquinarias",2021,8,"Río Negro","R",10,"62"
"Maquinarias",2021,8,"Salta","A",9,"66"
"Maquinarias",2021,8,"San Juan","J",4,"70"
"Maquinarias",2021,8,"San Luis","D",4,"74"
"Maquinarias",2021,8,"Santa Cruz","Z",2,"78"
"Maquinarias",2021,8,"Santa Fe","S",142,"82"
"Maquinarias",2021,8,"Santiago del Estero","G",6,"86"
"Maquinarias",2021,8,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,8,"Tucumán","T",9,"90"
"Maquinarias",2021,9,"Buenos Aires","B",176,"06"
"Maquinarias",2021,9,"Catamarca","K",3,"10"
"Maquinarias",2021,9,"Chaco","H",20,"22"
"Maquinarias",2021,9,"Chubut","U",6,"26"
"Maquinarias",2021,9,"Ciudad Autónoma de Bs.As.","C",212,"02"
"Maquinarias",2021,9,"Córdoba","X",269,"14"
"Maquinarias",2021,9,"Corrientes","W",4,"18"
"Maquinarias",2021,9,"Entre Ríos","E",38,"30"
"Maquinarias",2021,9,"Formosa","P",1,"34"
"Maquinarias",2021,9,"Jujuy","Y",1,"38"
"Maquinarias",2021,9,"La Pampa","L",21,"42"
"Maquinarias",2021,9,"La Rioja","F",0,"46"
"Maquinarias",2021,9,"Mendoza","M",24,"50"
"Maquinarias",2021,9,"Misiones","N",4,"54"
"Maquinarias",2021,9,"Neuquén","Q",1,"58"
"Maquinarias",2021,9,"Río Negro","R",7,"62"
"Maquinarias",2021,9,"Salta","A",13,"66"
"Maquinarias",2021,9,"San Juan","J",0,"70"
"Maquinarias",2021,9,"San Luis","D",5,"74"
"Maquinarias",2021,9,"Santa Cruz","Z",0,"78"
"Maquinarias",2021,9,"Santa Fe","S",157,"82"
"Maquinarias",2021,9,"Santiago del Estero","G",3,"86"
"Maquinarias",2021,9,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,9,"Tucumán","T",11,"90"
"Maquinarias",2021,10,"Buenos Aires","B",169,"06"
"Maquinarias",2021,10,"Catamarca","K",0,"10"
"Maquinarias",2021,10,"Chaco","H",14,"22"
"Maquinarias",2021,10,"Chubut","U",3,"26"
"Maquinarias",2021,10,"Ciudad Autónoma de Bs.As.","C",254,"02"
"Maquinarias",2021,10,"Córdoba","X",232,"14"
"Maquinarias",2021,10,"Corrientes","W",8,"18"
"Maquinarias",2021,10,"Entre Ríos","E",17,"30"
"Maquinarias",2021,10,"Formosa","P",4,"34"
"Maquinarias",2021,10,"Jujuy","Y",4,"38"
"Maquinarias",2021,10,"La Pampa","L",14,"42"
"Maquinarias",2021,10,"La Rioja","F",0,"46"
"Maquinarias",2021,10,"Mendoza","M",10,"50"
"Maquinarias",2021,10,"Misiones","N",3,"54"
"Maquinarias",2021,10,"Neuquén","Q",14,"58"
"Maquinarias",2021,10,"Río Negro","R",8,"62"
"Maquinarias",2021,10,"Salta","A",4,"66"
"Maquinarias",2021,10,"San Juan","J",5,"70"
"Maquinarias",2021,10,"San Luis","D",5,"74"
"Maquinarias",2021,10,"Santa Cruz","Z",0,"78"
"Maquinarias",2021,10,"Santa Fe","S",126,"82"
"Maquinarias",2021,10,"Santiago del Estero","G",2,"86"
"Maquinarias",2021,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,10,"Tucumán","T",4,"90"
"Maquinarias",2021,11,"Buenos Aires","B",164,"06"
"Maquinarias",2021,11,"Catamarca","K",1,"10"
"Maquinarias",2021,11,"Chaco","H",27,"22"
"Maquinarias",2021,11,"Chubut","U",5,"26"
"Maquinarias",2021,11,"Ciudad Autónoma de Bs.As.","C",179,"02"
"Maquinarias",2021,11,"Córdoba","X",257,"14"
"Maquinarias",2021,11,"Corrientes","W",6,"18"
"Maquinarias",2021,11,"Entre Ríos","E",32,"30"
"Maquinarias",2021,11,"Formosa","P",0,"34"
"Maquinarias",2021,11,"Jujuy","Y",0,"38"
"Maquinarias",2021,11,"La Pampa","L",18,"42"
"Maquinarias",2021,11,"La Rioja","F",0,"46"
"Maquinarias",2021,11,"Mendoza","M",18,"50"
"Maquinarias",2021,11,"Misiones","N",2,"54"
"Maquinarias",2021,11,"Neuquén","Q",15,"58"
"Maquinarias",2021,11,"Río Negro","R",11,"62"
"Maquinarias",2021,11,"Salta","A",5,"66"
"Maquinarias",2021,11,"San Juan","J",4,"70"
"Maquinarias",2021,11,"San Luis","D",5,"74"
"Maquinarias",2021,11,"Santa Cruz","Z",1,"78"
"Maquinarias",2021,11,"Santa Fe","S",159,"82"
"Maquinarias",2021,11,"Santiago del Estero","G",3,"86"
"Maquinarias",2021,11,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,11,"Tucumán","T",9,"90"
"Maquinarias",2021,12,"Buenos Aires","B",141,"06"
"Maquinarias",2021,12,"Catamarca","K",1,"10"
"Maquinarias",2021,12,"Chaco","H",17,"22"
"Maquinarias",2021,12,"Chubut","U",3,"26"
"Maquinarias",2021,12,"Ciudad Autónoma de Bs.As.","C",189,"02"
"Maquinarias",2021,12,"Córdoba","X",220,"14"
"Maquinarias",2021,12,"Corrientes","W",3,"18"
"Maquinarias",2021,12,"Entre Ríos","E",37,"30"
"Maquinarias",2021,12,"Formosa","P",2,"34"
"Maquinarias",2021,12,"Jujuy","Y",1,"38"
"Maquinarias",2021,12,"La Pampa","L",13,"42"
"Maquinarias",2021,12,"La Rioja","F",3,"46"
"Maquinarias",2021,12,"Mendoza","M",13,"50"
"Maquinarias",2021,12,"Misiones","N",2,"54"
"Maquinarias",2021,12,"Neuquén","Q",8,"58"
"Maquinarias",2021,12,"Río Negro","R",2,"62"
"Maquinarias",2021,12,"Salta","A",2,"66"
"Maquinarias",2021,12,"San Juan","J",10,"70"
"Maquinarias",2021,12,"San Luis","D",1,"74"
"Maquinarias",2021,12,"Santa Cruz","Z",0,"78"
"Maquinarias",2021,12,"Santa Fe","S",159,"82"
"Maquinarias",2021,12,"Santiago del Estero","G",3,"86"
"Maquinarias",2021,12,"Tierra del Fuego","V",0,"94"
"Maquinarias",2021,12,"Tucumán","T",14,"90"
"Maquinarias",2022,1,"Buenos Aires","B",116,"06"
"Maquinarias",2022,1,"Catamarca","K",1,"10"
"Maquinarias",2022,1,"Chaco","H",11,"22"
"Maquinarias",2022,1,"Chubut","U",1,"26"
"Maquinarias",2022,1,"Ciudad Autónoma de Bs.As.","C",243,"02"
"Maquinarias",2022,1,"Córdoba","X",168,"14"
"Maquinarias",2022,1,"Corrientes","W",2,"18"
"Maquinarias",2022,1,"Entre Ríos","E",37,"30"
